dafbin1,vargerp
0.1,0.849482603829663
0.5,0.902688165991414
0,1.02399100201742
0.2,0.833528665563279
0.3,0.830426353895179
0.4,0.851979376174013
0.7,0.736456829288197
1,0.747290900653064
0.9,0.673054439859185
0.6,0.815950792376304
0.8,0.703922515898075
